origin_country_code,origin_country_label_fr,reporting_country_code,reporting_country_name,sample_country_code,sample_country_name,sample_date,sample_year,sample_month,sample_day,crop_group,product_name,sampling_point,param_name,zen_detected,zen_value_ug_kg,lod_ug_kg,loq_ug_kg,result_status,result_type,origin_matches_reporting_country,origin_matches_sample_country,sampling_strategy,program_type,sample_method,source_archive,source_file,resId_A,latitude,longitude,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,cloud_cover_mean
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-04,2020,6,4,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,E07B6D2C9D481F437D8EEAEBD18238A2,55.779,9.119,2020-06-04,11.0,15.35,12.816666,85.33463,23.500002,99.916664
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-10,2020,6,10,maize,Maize silage (feed),Primary production,Zearalenone,yes,68.43620257,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,70B1416151D643323D0D659EB2567ED0,55.779,9.119,2020-06-10,14.0,18.25,7.95,72.04937,0.2,87.416664
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-11,2020,6,11,maize,Maize silage (feed),Primary production,Zearalenone,yes,2140.080484,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,5FFF9D3B66BB44BFEF91C8C8CFD1FFBD,55.779,9.119,2020-06-11,17.445831,21.05,13.5,61.084866,1.8,76.208336
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-11,2020,6,11,maize,Maize silage (feed),Primary production,Zearalenone,yes,8.44132656,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,B4BE6356F04C349B0A08F61F77533BD3,55.779,9.119,2020-06-11,17.445831,21.05,13.5,61.084866,1.8,76.208336
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-16,2020,6,16,maize,Maize silage (feed),Primary production,Zearalenone,yes,24.89610668,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,067BE28CE51C19E4F53C672A85A707CF,55.779,9.119,2020-06-16,9.45,24.5,18.370834,65.6706,0.0,17.625
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2020-06-18,2020,6,18,generic_cereal,Cereal grains screenings (feed),Farm,Zearalenone,no,,3.0,10.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2021_SK_2020.ZIP/OCC_CHEMMON2021_SK_2020.CSV,1B0960EFDA1FC9B924B922A366C17F2A,48.053,17.37,2020-06-18,17.5,21.9,18.799997,77.07789,4.4,91.291664
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2020-06-22,2020,6,22,generic_cereal,Cereal grains screenings (feed),Farm,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2021_SK_2020.ZIP/OCC_CHEMMON2021_SK_2020.CSV,A6B964DFCD2F3D6CAA26272018A46E04,48.053,17.37,2020-06-22,16.3,23.5,20.081251,68.98066,0.1,64.541664
LT,Lituanie,LT,Lithuania,LT,Lithuania,2020-06-23,2020,6,23,generic_cereal,Cereal grains and products derived thereof (feed),Farm,Zearalanone,no,,,7.8,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Selective sampling,Official (National) programme,According to Dir. 2002/63/EC,LT_latest_15334031_contaminants.zip,OCC_CHEMMON2021_LT_2020.ZIP/OCC_CHEMMON2021_LT_2020.CSV,307CFD42942CC612438B5B2CF5C10DF8,55.201,24.135,2020-06-23,16.35,24.85,20.908333,63.969883,0.0,96.291664
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-24,2020,6,24,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,0EC0A1CCE7081F38C1A6F3315DF87FF9,55.779,9.119,2020-06-24,18.677082,23.65,11.95,72.44218,0.0,14.666667
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-24,2020,6,24,maize,Maize silage (feed),Primary production,Zearalenone,yes,42.56154904,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,E76AAEB7CDEC4D8AB1A9B6461F3B48E7,55.779,9.119,2020-06-24,18.677082,23.65,11.95,72.44218,0.0,14.666667
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-25,2020,6,25,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,40EB0A94933B7CBAFC9FB8FE6C3EC8F6,55.779,9.119,2020-06-25,20.372915,24.65,14.05,70.46989,0.0,13.041667
DK,Danemark,DK,Denmark,DK,Denmark,2020-06-30,2020,6,30,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,34D59AD5A0E5D72E2F0A3E6D77D9F48F,55.779,9.119,2020-06-30,21.539583,26.5,15.7,67.20896,0.0,20.416666
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2020-06-30,2020,6,30,maize,Maize grain,Farm,Zearalenone,yes,210.0,3.0,10.0,quantified_positive,Numerical Value,yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2021_SK_2020.ZIP/OCC_CHEMMON2021_SK_2020.CSV,665B358288E73445D8B8537BBCDB7E6B,48.053,17.37,2020-06-30,13.866669,16.0,12.3,88.11375,10.1,78.541664
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2020-07-02,2020,7,2,generic_cereal,Cereal grains screenings (feed),Support activities to agriculture,Zearalenone,yes,38.0,,1.0,quantified_positive,Numerical Value,yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2021_SK_2020.ZIP/OCC_CHEMMON2021_SK_2020.CSV,0B06FC8D1BED0255DB6927026AD426AB,48.053,17.37,2020-07-02,19.4,29.35,24.493752,70.8558,0.0,63.75
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2020-07-03,2020,7,3,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2021_CZ_2020.ZIP/OCC_CHEMMON2021_CZ_2020.CSV,7AD956AEC9B0E12B8F73787A5D173EBB,49.765,15.05,2020-07-03,15.0,21.0,17.38125,76.27587,0.5,75.833336
DK,Danemark,DK,Denmark,DK,Denmark,2020-07-06,2020,7,6,maize,Maize silage (feed),Primary production,Zearalenone,yes,46.13663128,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,CCFAEA226372CE081E5F1184E8D19919,55.779,9.119,2020-07-06,12.706249,15.1,10.8,79.183624,4.7,61.125
DK,Danemark,DK,Denmark,DK,Denmark,2020-07-06,2020,7,6,maize,Maize silage (feed),Primary production,Zearalenone,yes,771.5510494,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,212B01C2ADE3C9D31A94B2A9C03C3681,55.779,9.119,2020-07-06,12.706249,15.1,10.8,79.183624,4.7,61.125
DK,Danemark,DK,Denmark,DK,Denmark,2020-07-07,2020,7,7,maize,Maize silage (feed),Primary production,Zearalenone,yes,66.14660298,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,0A80E57D01B15F9843F813B549D9794E,55.779,9.119,2020-07-07,12.268749,13.95,9.85,76.80021,6.8999996,66.875
DK,Danemark,DK,Denmark,DK,Denmark,2020-07-07,2020,7,7,maize,Maize silage (feed),Primary production,Zearalenone,yes,1055.564755,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,E85C7AC5E2553E7696A44E3B54886FA9,55.779,9.119,2020-07-07,12.268749,13.95,9.85,76.80021,6.8999996,66.875
DK,Danemark,DK,Denmark,DK,Denmark,2020-07-21,2020,7,21,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,06F3F1D8C7C395FC83A6BED80A31C3AE,55.779,9.119,2020-07-21,10.1,16.25,13.310417,69.924934,0.1,36.666668
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-03,2020,8,3,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,A3AD1792D5BACEB279614574777F05B1,55.779,9.119,2020-08-03,14.085418,17.4,8.7,79.90026,0.8000001,58.0
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-04,2020,8,4,maize,Maize silage (feed),Primary production,Zearalenone,yes,52.6167334,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,A593557357EB842B37DCEFE07AA71D45,55.779,9.119,2020-08-04,13.470832,17.35,7.9,73.67633,0.0,53.083332
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-11,2020,8,11,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,57B2DE2599407AE30CA566D104501208,55.779,9.119,2020-08-11,17.1,27.7,21.933334,73.74576,0.0,3.125
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-11,2020,8,11,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,6B4B03917F40114DF22FBDE9069C1347,55.779,9.119,2020-08-11,17.1,27.7,21.933334,73.74576,0.0,3.125
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-13,2020,8,13,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,E28DFC7CE27A4448119514FF2A0C2595,55.779,9.119,2020-08-13,20.345835,26.3,14.85,64.97711,0.0,30.833334
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-13,2020,8,13,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,AB33F0FFFC8C309EAC9EEA496E20BF6E,55.779,9.119,2020-08-13,20.345835,26.3,14.85,64.97711,0.0,30.833334
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-14,2020,8,14,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,2755CC8B6EDB38CCAA197F67D423F07C,55.779,9.119,2020-08-14,19.827082,25.55,13.4,61.223682,0.0,19.833334
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-14,2020,8,14,barley,Barley grain (feed),Primary production,Zearalenone,no,4.176058845,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,151E550D3C15F4EA54A1194CD11B8E77,55.779,9.119,2020-08-14,19.827082,25.55,13.4,61.223682,0.0,19.833334
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-14,2020,8,14,barley,Barley grain (feed),Primary production,Zearalenone,no,4.037623308,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,1B8AA6B4F4099CBB62FCF8229885D0C9,55.779,9.119,2020-08-14,19.827082,25.55,13.4,61.223682,0.0,19.833334
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-17,2020,8,17,wheat,Wheat grains (feed),Primary production,Zearalenone,no,4.038781481,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,8746120ED6A73CA62CE0B70239AEFB48,55.779,9.119,2020-08-17,22.672918,27.4,18.1,54.737186,0.0,20.041666
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-17,2020,8,17,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,C4DCDFF939224ACC33964A063CB2A34E,55.779,9.119,2020-08-17,22.672918,27.4,18.1,54.737186,0.0,20.041666
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-18,2020,8,18,wheat,Wheat grains (feed),Primary production,Zearalenone,no,3.139008121,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,16D70EE5A38728C53BF07FC345B52431,55.779,9.119,2020-08-18,18.933334,22.55,14.55,82.966805,5.2,87.791664
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-21,2020,8,21,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,B43A10CB085A3A78F63DE426BBC540C4,55.779,9.119,2020-08-21,16.95,25.35,20.529165,79.16845,4.7000003,55.583332
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-21,2020,8,21,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,772D9E30F144B6C1564BEF43092CCBEB,55.779,9.119,2020-08-21,16.95,25.35,20.529165,79.16845,4.7000003,55.583332
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-21,2020,8,21,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,BA0FAF35D41A2FCADDD781C2FF7F70F7,55.779,9.119,2020-08-21,16.95,25.35,20.529165,79.16845,4.7000003,55.583332
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-24,2020,8,24,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,4E257F368E77218D606714B4C2BF8AD6,55.779,9.119,2020-08-24,9.65,16.6,13.802083,72.79945,0.0,67.708336
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-26,2020,8,26,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,48334836B90586B91B7AAEEDA9875046,55.779,9.119,2020-08-26,14.0,18.8,15.939582,91.2438,15.200001,97.625
DK,Danemark,DK,Denmark,DK,Denmark,2020-08-26,2020,8,26,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,2BCA58E340BBE7D5284474D42032CC8E,55.779,9.119,2020-08-26,14.0,18.8,15.939582,91.2438,15.200001,97.625
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-01,2020,9,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,30F0382225352809A9BA926E9A8BBB3B,55.779,9.119,2020-09-01,7.05,18.05,13.014581,72.89155,0.0,28.666666
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-01,2020,9,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,B4F77ACB8D03410B4B989A5A30DB77D9,55.779,9.119,2020-09-01,7.05,18.05,13.014581,72.89155,0.0,28.666666
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-01,2020,9,1,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,C1FA42876F3723A95940A6511C4604F5,55.779,9.119,2020-09-01,7.05,18.05,13.014581,72.89155,0.0,28.666666
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-01,2020,9,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,DE4F5F3B0965958A8B6B3BED1222CCAA,55.779,9.119,2020-09-01,7.05,18.05,13.014581,72.89155,0.0,28.666666
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-01,2020,9,1,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,8D9742268DD6DE26933448D33240EA57,55.779,9.119,2020-09-01,7.05,18.05,13.014581,72.89155,0.0,28.666666
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2020-09-09,2020,9,9,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2021_CZ_2020.ZIP/OCC_CHEMMON2021_CZ_2020.CSV,767AE4463067D606411FEC9AD0F2EBB5,49.765,15.05,2020-09-09,17.5,23.65,11.7,63.29927,0.0,0.0
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-09,2020,9,9,maize,Maize silage (feed),Primary production,Zearalenone,yes,54.43587717,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,81BAA2473D54E4C09AD6510A9C92E975,55.779,9.119,2020-09-09,15.7770815,18.4,12.45,85.26699,3.7999997,66.833336
DK,Danemark,DK,Denmark,DK,Denmark,2020-09-09,2020,9,9,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2021_DK_2020.ZIP/OCC_CHEMMON2021_DK_2020.CSV,FD4D54B8708C2A6A2160994F21671A6B,55.779,9.119,2020-09-09,15.7770815,18.4,12.45,85.26699,3.7999997,66.833336
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2020-09-10,2020,9,10,wheat,Wheat grains (feed),Primary production,Zearalenone,yes,31.5,,20.0,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2021_CZ_2020.ZIP/OCC_CHEMMON2021_CZ_2020.CSV,314863C6F288C2AE284EBEE429AFE98B,49.765,15.05,2020-09-10,11.4,17.65,14.720833,79.84832,2.8,56.708332
